-0.0151771   0.0163074   -0.0282245   -0.0199092   
-0.615795   -0.348908   -0.510009   -0.387553   
-0.851612   -0.48791   -0.712524   -0.527941   
-0.940591   -0.536366   -0.792235   -0.59257   
-0.972779   -0.554492   -0.821903   -0.611309   
-0.983881   -0.561214   -0.831792   -0.616643   
-0.987726   -0.562058   -0.83743   -0.617475   
-0.989277   -0.563996   -0.83732   -0.622842   
-0.989537   -0.564207   -0.83754   -0.62305   
-0.989967   -0.564101   -0.83743   -0.622946   
-0.990098   -0.564207   -0.83754   -0.62305   
-0.990098   -0.564207   -0.83754   -0.62305   
-0.990098   -0.564207   -0.83754   -0.62305   
-0.990098   -0.564207   -0.83754   -0.62305   
-0.990098   -0.564207   -0.83754   -0.62305   
-0.990098   -0.564207   -0.83754   -0.62305   
-0.990098   -0.564207   -0.83754   -0.62305   
-0.990098   -0.564207   -0.83754   -0.62305   
-0.990098   -0.564207   -0.83754   -0.62305   
-0.990098   -0.564207   -0.83754   -0.62305   
-0.990098   -0.564207   -0.83754   -0.62305   
-0.990098   -0.564207   -0.83754   -0.62305   
-0.990098   -0.564207   -0.83754   -0.62305   
-0.990098   -0.564207   -0.83754   -0.62305   
-0.990098   -0.564207   -0.83754   -0.62305   
-0.990098   -0.564207   -0.83754   -0.62305   
-0.990098   -0.564207   -0.83754   -0.62305   
-0.990098   -0.564207   -0.83754   -0.62305   
-0.990098   -0.564207   -0.83754   -0.62305   
-0.990098   -0.564207   -0.83754   -0.62305   
-0.990098   -0.564207   -0.83754   -0.62305   
-0.990098   -0.564207   -0.83754   -0.62305   
-0.990098   -0.564207   -0.83754   -0.62305   
-0.990098   -0.564207   -0.83754   -0.62305   
-0.990098   -0.564207   -0.83754   -0.62305   
-0.990098   -0.564207   -0.83754   -0.62305   
-0.990098   -0.564207   -0.83754   -0.62305   
-0.990098   -0.564207   -0.83754   -0.62305   
-0.990098   -0.564207   -0.83754   -0.62305   
-0.990098   -0.564207   -0.83754   -0.62305   
-0.990098   -0.564207   -0.83754   -0.62305   
-0.990098   -0.564207   -0.83754   -0.62305   
-0.990098   -0.564207   -0.83754   -0.62305   
-0.990098   -0.564207   -0.83754   -0.62305   
-0.990098   -0.564207   -0.83754   -0.62305   
-0.990098   -0.564207   -0.83754   -0.62305   
-0.990098   -0.564207   -0.83754   -0.62305   
-0.990098   -0.564207   -0.83754   -0.62305   
-0.990098   -0.564207   -0.83754   -0.62305   
-0.990098   -0.564207   -0.83754   -0.62305   
-0.990098   -0.564207   -0.83754   -0.62305   
-0.990098   -0.564207   -0.83754   -0.62305   
-0.990098   -0.564207   -0.83754   -0.62305   
-0.990098   -0.564207   -0.83754   -0.62305   
-0.990098   -0.564207   -0.83754   -0.62305   
-0.990098   -0.564207   -0.83754   -0.62305   
-0.990098   -0.564207   -0.83754   -0.62305   
-0.990098   -0.564207   -0.83754   -0.62305   
-0.990098   -0.564207   -0.83754   -0.62305   
-0.990098   -0.564207   -0.83754   -0.62305   
-0.990098   -0.564207   -0.83754   -0.62305   
-0.990098   -0.564207   -0.83754   -0.62305   
-0.990098   -0.564207   -0.83754   -0.62305   
-0.990098   -0.564207   -0.83754   -0.62305   
-0.990098   -0.564207   -0.83754   -0.62305   
-0.990098   -0.564207   -0.83754   -0.62305   
-0.990098   -0.564207   -0.83754   -0.62305   
-0.990098   -0.564207   -0.83754   -0.62305   
-0.990098   -0.564207   -0.83754   -0.62305   
-0.990098   -0.564207   -0.83754   -0.62305   
-0.990098   -0.564207   -0.83754   -0.62305   
-0.990098   -0.564207   -0.83754   -0.62305   
-0.990098   -0.564207   -0.83754   -0.62305   
-0.990098   -0.564207   -0.83754   -0.62305   
-0.990098   -0.564207   -0.83754   -0.62305   
-0.990098   -0.564207   -0.83754   -0.62305   
-0.990098   -0.564207   -0.83754   -0.62305   
-0.990098   -0.564207   -0.83754   -0.62305   
-0.990098   -0.564207   -0.83754   -0.62305   
-0.990098   -0.564207   -0.83754   -0.62305   
-0.990098   -0.564207   -0.83754   -0.62305   
-0.990098   -0.564207   -0.83754   -0.62305   
-0.990098   -0.564207   -0.83754   -0.62305   
-0.990098   -0.564207   -0.83754   -0.62305   
-0.990098   -0.564207   -0.83754   -0.62305   
-0.990098   -0.564207   -0.83754   -0.62305   
-0.990098   -0.564207   -0.83754   -0.62305   
-0.990098   -0.564207   -0.83754   -0.62305   
-0.990098   -0.564207   -0.83754   -0.62305   
-0.990098   -0.564207   -0.83754   -0.62305   
-0.990098   -0.564207   -0.83754   -0.62305   
-0.990098   -0.564207   -0.83754   -0.62305   
-0.990098   -0.564207   -0.83754   -0.62305   
-0.990098   -0.564207   -0.83754   -0.62305   
-0.990098   -0.564207   -0.83754   -0.62305   
-0.990098   -0.564207   -0.83754   -0.62305   
-0.990098   -0.564207   -0.83754   -0.62305   
-0.990098   -0.564207   -0.83754   -0.62305   
-0.990098   -0.564207   -0.83754   -0.62305   
-0.990098   -0.564207   -0.83754   -0.62305   
-0.990098   -0.564207   -0.83754   -0.62305   
