0.445594   0.42353   0.473815   0.418985   
0.620661   0.428985   0.542153   0.443681   
0.723657   0.460902   0.592223   0.499639   
0.774793   0.483707   0.641292   0.507298   
0.800958   0.499668   0.653462   0.515549   
0.806445   0.502977   0.666675   0.530474   
0.813013   0.50262   0.660115   0.507517   
0.818876   0.523713   0.67102   0.531344   
0.815501   0.501908   0.663642   0.546406   
0.829652   0.518135   0.680625   0.54686   
0.833757   0.515103   0.674594   0.55337   
0.820285   0.509423   0.665816   0.538992   
0.82302   0.499824   0.665736   0.556587   
0.816102   0.482648   0.662029   0.552462   
0.815307   0.499036   0.661124   0.561429   
0.819919   0.509805   0.661217   0.557796   
0.816284   0.520484   0.660753   0.523411   
0.823684   0.509896   0.676043   0.536574   
0.813691   0.519746   0.667115   0.514476   
0.819711   0.510543   0.670312   0.528433   
0.821456   0.512863   0.672736   0.547133   
0.825378   0.51331   0.673909   0.543396   
0.815852   0.484255   0.666792   0.517042   
0.822094   0.51451   0.667082   0.523416   
0.817078   0.481619   0.665225   0.530857   
0.811502   0.516161   0.66099   0.532826   
0.820544   0.499864   0.675532   0.540934   
0.826564   0.504966   0.675161   0.552156   
0.826564   0.513139   0.672783   0.530271   
0.824897   0.505889   0.673044   0.532624   
0.824453   0.503028   0.67646   0.55226   
0.819971   0.486233   0.670532   0.517699   
0.817717   0.493036   0.66791   0.519083   
0.831387   0.522724   0.670933   0.537854   
0.830278   0.520008   0.673555   0.541941   
0.820728   0.486168   0.670706   0.532033   
0.81072   0.48692   0.652006   0.521261   
0.814981   0.52556   0.659651   0.527842   
0.827385   0.51948   0.664681   0.53595   
0.818056   0.508751   0.655359   0.534873   
0.815111   0.515448   0.662139   0.541624   
0.823582   0.511638   0.663375   0.53844   
0.828219   0.510845   0.67109   0.564865   
0.82388   0.524134   0.663138   0.523553   
0.821105   0.526429   0.663642   0.516315   
0.820571   0.498072   0.673658   0.544638   
0.821222   0.504729   0.67302   0.550629   
0.823514   0.53269   0.666862   0.539621   
0.820009   0.514866   0.666508   0.532695   
0.813053   0.493578   0.668014   0.540929   
0.821014   0.507511   0.677359   0.532208   
0.819907   0.516608   0.665729   0.537296   
0.820271   0.524847   0.664367   0.547582   
0.815333   0.526298   0.659233   0.55319   
0.819073   0.506853   0.660509   0.516588   
0.825549   0.522764   0.658138   0.533144   
0.823959   0.521248   0.668201   0.552812   
0.820114   0.502013   0.658997   0.546509   
0.814956   0.496254   0.660352   0.541553   
0.816741   0.498152   0.65758   0.540688   
0.823685   0.491058   0.665359   0.548517   
0.822486   0.495988   0.673374   0.5302   
0.824362   0.512717   0.671153   0.532591   
0.820675   0.497926   0.669697   0.538303   
0.817703   0.500286   0.665272   0.538615   
0.820048   0.49401   0.667256   0.532279   
0.821938   0.50962   0.678374   0.545229   
0.822108   0.515434   0.676854   0.536711   
0.831776   0.531661   0.678381   0.537165   
0.828988   0.528498   0.677452   0.544989   
0.826734   0.514866   0.677209   0.535431   
0.821847   0.513179   0.670689   0.528296   
0.818029   0.483979   0.670312   0.525698   
0.819698   0.498955   0.661745   0.529817   
0.821183   0.492891   0.663949   0.540103   
0.813286   0.498072   0.657013   0.539167   
0.820336   0.496516   0.654902   0.519778   
0.817444   0.522106   0.66269   0.528466   
0.807958   0.490586   0.663455   0.526316   
0.813639   0.496319   0.662557   0.527219   
0.827933   0.516066   0.673949   0.537335   
0.832584   0.50598   0.683113   0.546964   
0.822513   0.504413   0.673879   0.558524   
0.826812   0.495632   0.671571   0.534599   
0.819698   0.517346   0.668879   0.524346   
0.823321   0.505297   0.659588   0.532761   
0.823907   0.516212   0.675532   0.538199   
0.821951   0.527338   0.666728   0.538374   
0.823528   0.513179   0.670689   0.544709   
0.819398   0.511427   0.661965   0.560116   
0.818174   0.507485   0.669493   0.547303   
0.818069   0.516252   0.662737   0.552637   
0.819736   0.517372   0.662477   0.539342   
0.81816   0.514736   0.673989   0.531273   
0.81945   0.506246   0.665335   0.528225   
0.813796   0.496676   0.661982   0.54744   
0.814629   0.508474   0.662446   0.538057   
0.81889   0.504202   0.672469   0.52549   
0.819893   0.505467   0.678548   0.521266   
0.826564   0.496792   0.675161   0.533007   
0.82964   0.512677   0.676814   0.545508   
