0.445724   0.423636   0.473926   0.419089   
0.789214   0.515689   0.689793   0.537493   
0.917524   0.547653   0.777433   0.584845   
0.961194   0.548969   0.819455   0.605143   
0.978916   0.556284   0.83091   0.615811   
0.985523   0.56368   0.834611   0.617059   
0.988286   0.564101   0.83743   0.617475   
0.989537   0.564207   0.83754   0.62305   
0.989668   0.564312   0.83765   0.623154   
0.990098   0.564207   0.83754   0.62305   
0.990098   0.564207   0.83754   0.62305   
0.990098   0.564207   0.83754   0.62305   
0.990098   0.564207   0.83754   0.62305   
0.990098   0.564207   0.83754   0.62305   
0.990098   0.564207   0.83754   0.62305   
0.990098   0.564207   0.83754   0.62305   
0.990098   0.564207   0.83754   0.62305   
0.990098   0.564207   0.83754   0.62305   
0.990098   0.564207   0.83754   0.62305   
0.990098   0.564207   0.83754   0.62305   
0.990098   0.564207   0.83754   0.62305   
0.990098   0.564207   0.83754   0.62305   
0.990098   0.564207   0.83754   0.62305   
0.990098   0.564207   0.83754   0.62305   
0.990098   0.564207   0.83754   0.62305   
0.990098   0.564207   0.83754   0.62305   
0.990098   0.564207   0.83754   0.62305   
0.990098   0.564207   0.83754   0.62305   
0.990098   0.564207   0.83754   0.62305   
0.990098   0.564207   0.83754   0.62305   
0.990098   0.564207   0.83754   0.62305   
0.990098   0.564207   0.83754   0.62305   
0.990098   0.564207   0.83754   0.62305   
0.990098   0.564207   0.83754   0.62305   
0.990098   0.564207   0.83754   0.62305   
0.990098   0.564207   0.83754   0.62305   
0.990098   0.564207   0.83754   0.62305   
0.990098   0.564207   0.83754   0.62305   
0.990098   0.564207   0.83754   0.62305   
0.990098   0.564207   0.83754   0.62305   
0.990098   0.564207   0.83754   0.62305   
0.990098   0.564207   0.83754   0.62305   
0.990098   0.564207   0.83754   0.62305   
0.990098   0.564207   0.83754   0.62305   
0.990098   0.564207   0.83754   0.62305   
0.990098   0.564207   0.83754   0.62305   
0.990098   0.564207   0.83754   0.62305   
0.990098   0.564207   0.83754   0.62305   
0.990098   0.564207   0.83754   0.62305   
0.990098   0.564207   0.83754   0.62305   
0.990098   0.564207   0.83754   0.62305   
0.990098   0.564207   0.83754   0.62305   
0.990098   0.564207   0.83754   0.62305   
0.990098   0.564207   0.83754   0.62305   
0.990098   0.564207   0.83754   0.62305   
0.990098   0.564207   0.83754   0.62305   
0.990098   0.564207   0.83754   0.62305   
0.990098   0.564207   0.83754   0.62305   
0.990098   0.564207   0.83754   0.62305   
0.990098   0.564207   0.83754   0.62305   
0.990098   0.564207   0.83754   0.62305   
0.990098   0.564207   0.83754   0.62305   
0.990098   0.564207   0.83754   0.62305   
0.990098   0.564207   0.83754   0.62305   
0.990098   0.564207   0.83754   0.62305   
0.990098   0.564207   0.83754   0.62305   
0.990098   0.564207   0.83754   0.62305   
0.990098   0.564207   0.83754   0.62305   
0.990098   0.564207   0.83754   0.62305   
0.990098   0.564207   0.83754   0.62305   
0.990098   0.564207   0.83754   0.62305   
0.990098   0.564207   0.83754   0.62305   
0.990098   0.564207   0.83754   0.62305   
0.990098   0.564207   0.83754   0.62305   
0.990098   0.564207   0.83754   0.62305   
0.990098   0.564207   0.83754   0.62305   
0.990098   0.564207   0.83754   0.62305   
0.990098   0.564207   0.83754   0.62305   
0.990098   0.564207   0.83754   0.62305   
0.990098   0.564207   0.83754   0.62305   
0.990098   0.564207   0.83754   0.62305   
0.990098   0.564207   0.83754   0.62305   
0.990098   0.564207   0.83754   0.62305   
0.990098   0.564207   0.83754   0.62305   
0.990098   0.564207   0.83754   0.62305   
0.990098   0.564207   0.83754   0.62305   
0.990098   0.564207   0.83754   0.62305   
0.990098   0.564207   0.83754   0.62305   
0.990098   0.564207   0.83754   0.62305   
0.990098   0.564207   0.83754   0.62305   
0.990098   0.564207   0.83754   0.62305   
0.990098   0.564207   0.83754   0.62305   
0.990098   0.564207   0.83754   0.62305   
0.990098   0.564207   0.83754   0.62305   
0.990098   0.564207   0.83754   0.62305   
0.990098   0.564207   0.83754   0.62305   
0.990098   0.564207   0.83754   0.62305   
0.990098   0.564207   0.83754   0.62305   
0.990098   0.564207   0.83754   0.62305   
0.990098   0.564207   0.83754   0.62305   
0.990098   0.564207   0.83754   0.62305   
