-0.021436   0.00465411   -0.0152161   -0.0288106   
0.0538059   -0.052722   -0.143571   -0.0154393   
0.096518   -0.0507252   -0.364242   0.0396706   
0.166757   -0.101647   -0.487197   0.0840464   
0.27506   -0.0762925   -0.558833   0.00367108   
0.303838   0.0169416   -0.582926   0.0508644   
0.323052   0.0252355   -0.597531   0.0941788   
0.289129   0.0782444   -0.597194   0.119253   
0.28976   0.127919   -0.59891   0.0843145   
0.27738   0.185608   -0.59225   0.125665   
0.269371   0.199941   -0.606225   0.146433   
0.302477   0.207784   -0.589462   0.105646   
0.322669   0.256309   -0.585267   0.0358792   
0.340414   0.277496   -0.589699   0.0606686   
0.321381   0.268956   -0.603382   0.0522486   
0.339568   0.290891   -0.601108   0.0604935   
0.34324   0.331167   -0.601485   0.0578947   
0.324021   0.290113   -0.597407   0.11098   
0.281477   0.252935   -0.592361   0.0708502   
0.261728   0.282808   -0.594605   0.0420068   
0.269497   0.298458   -0.587959   0.0858081   
0.245221   0.317667   -0.593753   0.00872634   
0.249529   0.309599   -0.592454   -0.00758289   
0.259816   0.348082   -0.60065   0.00993544   
0.290278   0.330615   -0.603957   -0.0396871   
0.302587   0.314213   -0.593092   -0.0781869   
0.322968   0.325841   -0.599698   -0.0596619   
0.302469   0.315954   -0.604571   -0.00793303   
0.297121   0.304774   -0.60036   0.0190448   
0.319696   0.285659   -0.602768   0.0834118   
0.298069   0.344548   -0.592234   0.0774264   
0.274622   0.321492   -0.60376   0.0633275   
0.277557   0.320161   -0.609665   -0.0111227   
0.256237   0.34041   -0.600831   -0.00727651   
0.225248   0.330786   -0.595697   0.0117354   
0.253394   0.315086   -0.602618   -0.0210253   
0.243528   0.33424   -0.601115   0.0111117   
0.273047   0.281151   -0.600831   0.0200788   
0.314988   0.277285   -0.589919   0.0194277   
0.345863   0.270326   -0.592438   -0.0202593   
0.345876   0.303217   -0.585825   -0.0577908   
0.345859   0.276391   -0.59702   -0.0961976   
0.323065   0.27473   -0.599241   -0.0992778   
0.337656   0.282602   -0.61072   -0.0864701   
0.315915   0.304472   -0.608272   -0.0474778   
0.312458   0.272646   -0.598336   0.00391181   
0.325175   0.289164   -0.596021   0.0197724   
0.30121   0.314755   -0.601312   0.00931174   
0.287461   0.3159   -0.592518   0.0383685   
0.310563   0.340225   -0.599131   0.0102473   
0.319924   0.335174   -0.59373   0.0426961   
0.3252   0.293643   -0.580417   0.0568662   
0.297555   0.301305   -0.590928   0.0256976   
0.283242   0.291117   -0.602524   0.0382591   
0.297121   0.323164   -0.599171   0.128466   
0.257096   0.29043   -0.597076   0.127705   
0.273039   0.293281   -0.608806   0.125342   
0.27714   0.293241   -0.606712   0.108168   
0.290278   0.267269   -0.609902   0.160007   
0.297841   0.309337   -0.606028   0.101729   
0.296077   0.287503   -0.599431   0.0714028   
0.285356   0.328095   -0.592344   0.0144053   
0.263088   0.32696   -0.59877   0.0720265   
0.290923   0.306922   -0.597871   0.0738593   
0.273577   0.341003   -0.605209   0.13757   
0.276841   0.311577   -0.597037   0.127115   
0.306478   0.295571   -0.597163   0.136952   
0.283886   0.30625   -0.596439   0.102566   
0.307413   0.326975   -0.600406   0.109766   
0.276639   0.31354   -0.591659   0.0955028   
0.267067   0.33064   -0.600847   0.0382263   
0.292089   0.332734   -0.586306   0.0490699   
0.292822   0.32319   -0.588927   0.0723383   
0.312146   0.333698   -0.592895   0.167075   
0.301639   0.362306   -0.595273   0.13972   
0.30038   0.346802   -0.589635   0.0940475   
0.312348   0.378733   -0.597083   0.13577   
0.318782   0.369014   -0.587314   0.0909016   
0.306693   0.353063   -0.584038   0.0407594   
0.285764   0.332407   -0.598516   0.0742368   
0.280505   0.323114   -0.604201   0.0683828   
0.317073   0.307675   -0.599926   -0.0326567   
0.277978   0.316496   -0.610413   0.0111774   
0.269994   0.318962   -0.608783   0.0498906   
0.313834   0.32932   -0.59725   0.0723383   
0.27338   0.316467   -0.592872   0.0314422   
0.286825   0.335636   -0.59895   0.0356658   
0.32317   0.327964   -0.601509   -0.0389922   
0.327583   0.322045   -0.59891   -0.0360488   
0.323831   0.331098   -0.585417   -0.0484353   
0.318976   0.279053   -0.594722   -0.0156855   
0.29355   0.31358   -0.598509   -0.0350421   
0.325495   0.322241   -0.595864   0.0139567   
0.336923   0.335058   -0.603342   0.0571288   
0.366047   0.302374   -0.59384   0.138336   
0.355957   0.294556   -0.599171   0.114788   
0.345771   0.305155   -0.588313   0.150005   
0.30017   0.307766   -0.592234   0.140344   
0.304364   0.295375   -0.606154   0.103359   
0.276529   0.307239   -0.597541   0.175386   
0.264014   0.294888   -0.601666   0.144633   
